Date,Time,Lat,Lon,Depth,Mag
1980/02/23, 05:51:03.20,  43.5300,  146.7530,  44.00,  7.00
1980/07/08, 23:19:19.80, -12.4100,  166.3810,  33.00,  7.50
1980/07/17, 19:42:23.20, -12.5250,  165.9160,  33.00,  7.90
1980/10/10, 12:25:23.50,  36.1950,    1.3540,  10.00,  7.30
1980/10/25, 11:00:05.10, -21.8900,  169.8530,  33.00,  7.20
1980/11/08, 10:27:33.20,  41.0842, -124.6157,  14.64,  7.20
1981/01/30, 08:52:44.10,  51.7440,  176.2740,  33.00,  7.00
1981/05/25, 05:25:14.40, -48.7860,  164.3570,  33.00,  7.60
1981/07/06, 03:08:24.18, -22.2930,  171.7420,  33.00,  7.00
1981/07/15, 07:59:08.47, -17.2600,  167.6010,  30.00,  7.00
1981/09/01, 09:29:31.54, -14.9600, -173.0850,  25.00,  7.70
1981/12/26, 17:05:32.52, -29.9340, -177.7410,  33.00,  7.10
1982/06/07, 10:59:40.16,  16.5580,  -98.3580,  33.80,  7.00
1982/06/19, 06:21:58.00,  13.3130,  -89.3390,  81.60,  7.00
1982/07/07, 10:43:03.74, -51.2250,  160.5130,  10.00,  7.00
1982/08/05, 20:32:52.95, -12.5970,  165.9310,  30.70,  7.10
1982/12/19, 17:43:54.85, -24.1330, -175.8640,  33.00,  7.70
1983/03/18, 09:05:50.00,  -4.8830,  153.5810,  88.80,  7.60
1983/04/03, 02:50:01.18,   8.7170,  -83.1230,  37.00,  7.30
1983/05/26, 02:59:59.60,  40.4620,  139.1020,  23.70,  7.70
1983/08/17, 10:55:54.13,  55.8670,  161.2870,  62.60,  7.00
1983/10/04, 18:52:13.30, -26.5350,  -70.5630,  14.80,  7.30
1983/11/24, 05:30:34.23,  -7.4810,  128.1680, 178.50,  7.10
1983/11/30, 17:46:00.67,  -6.8520,   72.1100,  10.00,  7.60
1983/12/02, 03:09:05.66,  14.0660,  -91.9240,  67.10,  7.10
1983/12/30, 23:52:39.93,  36.3720,   70.7380, 214.50,  7.20
1984/02/07, 21:33:21.49, -10.0120,  160.4690,  18.10,  7.50
1984/03/19, 20:28:38.24,  40.3200,   63.3500,  14.50,  7.00
1984/10/15, 10:21:07.50, -15.8600, -173.6430, 128.40,  7.10
1984/11/01, 04:48:50.27,   8.1850,  -38.7940,  10.00,  7.10
1984/11/17, 06:49:30.02,   0.1970,   98.0270,  33.00,  7.20
1985/03/03, 22:47:07.28, -33.1350,  -71.8710,  33.00,  7.80
1985/04/09, 01:56:59.48, -34.1310,  -71.6180,  37.80,  7.20
1985/05/10, 15:35:50.59,  -5.5990,  151.0450,  26.70,  7.10
1985/07/03, 04:36:51.73,  -4.4390,  152.8280,  33.00,  7.20
1985/08/23, 12:41:56.16,  39.4310,   75.2240,   6.80,  7.30
1985/09/19, 13:17:47.35,  18.1900, -102.5330,  27.90,  8.10
1985/09/21, 01:37:13.47,  17.8020, -101.6470,  30.80,  7.60
1985/09/26, 07:27:51.13, -34.6930, -178.6560,  51.60,  7.00
1985/11/17, 09:40:21.29,  -1.6390,  134.9110,  10.00,  7.10
1985/11/28, 02:25:42.34, -14.0430,  166.2400,  33.00,  7.00
1985/11/28, 03:49:54.15, -13.9870,  166.1850,  33.00,  7.10
1986/05/07, 22:47:10.87,  51.5200, -174.7760,  33.00,  7.70
1986/06/24, 03:11:30.93,  -4.4480,  143.9430, 102.30,  7.10
1986/08/14, 19:39:13.67,   1.7950,  126.5190,  33.00,  7.20
1986/10/20, 06:46:09.98, -28.1170, -176.3670,  29.10,  8.10
1986/11/14, 21:20:10.55,  23.9010,  121.5740,  33.80,  7.80
1987/01/30, 22:29:42.09, -60.0630,  -26.9160,  47.60,  7.00
1987/02/08, 18:33:58.39,  -6.0880,  147.6890,  54.90,  7.40
1987/03/05, 09:17:05.28, -24.3880,  -70.1610,  62.30,  7.30
1987/10/06, 04:19:06.08, -17.9400, -172.2250,  16.00,  7.30
1987/10/16, 20:48:01.64,  -6.2660,  149.0600,  47.80,  7.40
1988/08/06, 00:36:24.65,  25.1490,   95.1270,  90.50,  7.20
1988/08/10, 04:38:26.17, -10.3660,  160.8190,  34.00,  7.40
1989/05/23, 10:54:46.32, -52.3410,  160.5680,  10.00,  8.20
1989/10/18, 00:04:15.19,  37.0362, -121.8798,  17.43,  7.00
1989/10/27, 21:04:51.82, -11.0220,  162.3500,  24.70,  7.00
1989/11/01, 18:25:34.94,  39.8370,  142.7600,  28.60,  7.40
1990/03/03, 12:16:27.96, -22.1220,  175.1630,  33.20,  7.40
1990/03/05, 16:38:12.57, -18.3180,  168.0630,  20.70,  7.00
1990/04/05, 21:12:35.55,  15.1250,  147.5960,  11.40,  7.50
1990/05/20, 02:22:01.62,   5.1210,   32.1450,  14.90,  7.10
1990/05/24, 20:00:08.19,   5.3580,   31.8480,  16.00,  7.00
1990/05/30, 10:40:06.14,  45.8410,   26.6680,  89.30,  7.10
1990/06/20, 21:00:09.98,  36.9570,   49.4090,  18.50,  7.70
1990/07/16, 07:26:34.61,  15.6790,  121.1720,  25.10,  7.80
1990/11/06, 20:14:29.74,  53.4520,  169.8710,  24.80,  7.00
1991/04/22, 21:56:51.82,   9.6850,  -83.0730,  10.00,  7.60
1991/10/14, 15:58:12.79,  -9.0940,  158.4420,  23.40,  7.10
1991/10/19, 21:23:14.30,  30.7800,   78.7740,  10.30,  7.00
1991/11/19, 22:28:51.09,   4.5540,  -77.4420,  21.30,  7.00
1991/12/22, 08:43:13.41,  45.5330,  151.0210,  24.70,  7.40
1991/12/27, 04:05:58.24, -56.0320,  -25.2660,  10.00,  7.20
1992/05/15, 07:05:05.34,  -6.0750,  147.5720,  58.00,  7.10
1992/05/17, 10:15:31.31,   7.1910,  126.7620,  33.00,  7.50
1992/05/27, 05:13:38.81, -11.1220,  165.2390,  18.80,  7.00
1992/06/28, 11:57:34.13,  34.2000, -116.4370,   0.97,  7.30
1992/08/19, 02:04:37.41,  42.1420,   73.5750,  27.40,  7.40
1992/08/28, 18:18:46.44,  -0.9650,  -13.5620,  15.50,  7.00
1992/09/02, 00:16:01.69,  11.7420,  -87.3400,  44.80,  7.20
1992/10/18, 15:11:59.11,   7.0750,  -76.8620,  10.00,  7.30
1992/12/12, 05:29:26.35,  -8.4800,  121.8960,  27.70,  7.50
1992/12/20, 20:52:47.28,  -6.5820,  130.3930,  77.70,  7.00
1993/01/15, 11:06:05.95,  43.3000,  143.6910, 102.20,  7.10
1993/03/06, 03:05:49.87, -10.9720,  164.1810,  20.40,  7.10
1993/05/24, 23:51:28.24, -22.6710,  -66.5430, 221.00,  7.00
1993/06/08, 13:03:36.48,  51.2180,  157.8290,  70.60,  7.30
1993/07/12, 13:17:11.96,  42.8510,  139.1970,  16.70,  7.60
1993/08/08, 08:34:24.93,  12.9820,  144.8010,  59.30,  8.00
1993/08/09, 12:42:48.19,  36.3790,   70.8680, 214.50,  7.00
1993/08/10, 00:51:53.25, -45.2770,  166.9270,  28.10,  7.00
1993/10/13, 02:06:00.34,  -5.8890,  146.0200,  25.30,  7.00
1993/10/25, 10:27:04.51,  -5.9090,  145.9900,  30.40,  7.00
1993/11/13, 01:18:04.18,  51.9340,  158.6470,  34.00,  7.00
1994/01/21, 02:24:29.96,   1.0150,  127.7330,  19.90,  7.20
1994/02/12, 17:58:23.99, -20.5530,  169.3610,  27.70,  7.10
1994/02/15, 17:07:43.80,  -4.9670,  104.3020,  23.10,  7.00
1994/03/09, 23:28:06.78, -18.0390, -178.4130, 562.50,  7.60
1994/06/02, 18:17:34.02, -10.4770,  112.8350,  18.40,  7.20
1994/06/09, 00:33:16.23, -13.8410,  -67.5530, 631.30,  8.20
1994/06/18, 03:25:15.83, -42.9630,  171.6580,  13.60,  7.10
1994/07/13, 02:35:56.02, -16.6200,  167.5180,  33.00,  7.30
1994/07/21, 18:36:31.74,  42.3400,  132.8650, 471.40,  7.30
1994/09/01, 15:15:53.08,  40.4020, -125.6800,  10.00,  7.00
1994/10/04, 13:22:55.84,  43.7730,  147.3210,  14.00,  8.10
1994/10/09, 07:55:39.58,  43.9050,  147.9160,  33.00,  7.10
1994/11/14, 19:15:30.66,  13.5250,  121.0670,  31.50,  7.10
1994/12/28, 12:19:23.03,  40.5250,  143.4190,  26.50,  7.50
1995/02/05, 22:51:05.14, -37.7590,  178.7520,  21.10,  7.50
1995/03/19, 23:53:14.92,  -4.1830,  135.1090,  33.00,  7.10
1995/04/07, 22:06:56.89, -15.1990, -173.5290,  21.20,  8.00
1995/04/21, 00:30:10.82,  11.9250,  125.5640,  17.40,  7.20
1995/04/21, 00:34:46.09,  12.0590,  125.5800,  20.70,  7.30
1995/05/05, 03:53:45.05,  12.6260,  125.2970,  16.00,  7.00
1995/05/16, 20:12:44.22, -23.0080,  169.9000,  20.20,  7.70
1995/05/27, 13:03:52.65,  52.6290,  142.8270,  11.00,  7.50
1995/07/03, 19:50:50.62, -29.2110, -177.5890,  35.30,  7.20
1995/07/11, 21:46:39.78,  21.9660,   99.1960,  12.50,  7.10
1995/07/30, 05:11:23.63, -23.3400,  -70.2940,  45.60,  7.30
1995/08/16, 10:27:28.63,  -5.7990,  154.1780,  30.10,  7.70
1995/08/16, 23:10:23.98,  -5.7710,  154.3470,  33.00,  7.20
1995/08/23, 07:06:02.76,  18.8560,  145.2180, 594.90,  7.10
1995/09/14, 14:04:31.43,  16.7790,  -98.5970,  23.00,  7.40
1995/10/03, 01:51:23.90,  -2.7500,  -77.8810,  24.40,  7.00
1995/10/09, 15:35:53.91,  19.0550, -104.2050,  33.00,  8.00
1995/10/18, 10:37:26.38,  27.9290,  130.1750,  28.40,  7.10
1995/10/21, 02:38:57.12,  16.8400,  -93.4690, 159.30,  7.20
1995/11/22, 04:15:11.94,  28.8260,   34.7990,  10.00,  7.20
1995/12/03, 18:01:08.99,  44.6630,  149.3000,  33.00,  7.90
1995/12/25, 04:43:24.46,  -6.9030,  129.1510, 141.90,  7.10
1996/01/01, 08:05:10.83,   0.7290,  119.9310,  24.00,  7.90
1996/02/07, 21:36:46.30,  45.3240,  149.8920,  42.60,  7.20
1996/02/17, 05:59:30.55,  -0.8910,  136.9520,  33.00,  8.20
1996/02/21, 12:51:01.30,  -9.5930,  -79.5870,  10.00,  7.50
1996/02/25, 03:08:15.87,  15.9780,  -98.0700,  21.10,  7.10
1996/04/16, 00:30:54.67, -24.0610, -177.0360, 110.90,  7.20
1996/04/29, 14:40:41.09,  -6.5180,  154.9990,  44.00,  7.20
1996/06/02, 02:52:09.55,  10.7970,  -42.2540,  10.00,  7.00
1996/06/10, 04:03:35.48,  51.5640, -177.6320,  33.00,  7.90
1996/06/10, 15:24:56.00,  51.4780, -176.8470,  26.30,  7.30
1996/06/11, 18:22:55.73,  12.6140,  125.1540,  33.00,  7.10
1996/06/17, 11:22:18.54,  -7.1370,  122.5890, 587.30,  7.90
1996/06/21, 13:57:10.02,  51.5680,  159.1190,  20.00,  7.00
1996/07/22, 14:19:35.77,   1.0000,  120.4500,  33.00,  7.00
1996/08/05, 22:38:22.09, -20.6900, -178.3100, 550.20,  7.40
1996/10/19, 14:44:40.79,  31.8850,  131.4680,  22.00,  7.00
1996/11/12, 16:59:44.03, -14.9930,  -75.6750,  33.00,  7.70
1997/01/11, 20:28:26.02,  18.2190, -102.7560,  33.00,  7.20
1997/01/23, 02:15:22.97, -21.9990,  -65.7190, 276.20,  7.10
1997/02/27, 21:08:02.36,  29.9760,   68.2080,  33.00,  7.10
1997/04/21, 12:02:26.43, -12.5840,  166.6760,  33.00,  7.80
1997/05/10, 07:57:29.72,  33.8250,   59.8090,  10.00,  7.30
1997/05/25, 23:22:33.19, -32.1150,  179.7910, 332.70,  7.10
1997/07/09, 19:24:13.17,  10.5980,  -63.4860,  19.90,  7.00
1997/09/20, 16:11:32.15, -28.6830, -177.6240,  30.00,  7.00
1997/10/14, 09:53:18.15, -22.1010, -176.7720, 167.30,  7.80
1997/10/15, 01:03:33.46, -30.9330,  -71.2200,  58.00,  7.10
1997/10/28, 06:15:17.33,  -4.3680,  -76.6810, 112.00,  7.20
1997/11/08, 10:02:52.61,  35.0690,   87.3250,  33.00,  7.50
1997/11/15, 18:59:24.30, -15.1450,  167.3750, 123.10,  7.00
1997/11/25, 12:14:33.63,   1.2410,  122.5360,  24.00,  7.00
1997/12/05, 11:26:54.69,  54.8410,  162.0350,  33.00,  7.80
1997/12/22, 02:05:50.08,  -5.4950,  147.8670, 179.30,  7.20
1998/01/04, 06:11:58.97, -22.3010,  170.9110, 100.60,  7.50
1998/01/30, 12:16:08.69, -23.9130,  -70.2070,  42.00,  7.10
1998/03/25, 03:12:25.07, -62.8770,  149.5270,  10.00,  8.10
1998/03/29, 19:48:16.21, -17.5520, -179.0920, 537.20,  7.20
1998/04/01, 17:56:23.36,  -0.5440,   99.2610,  55.70,  7.00
1998/05/03, 23:30:21.91,  22.3060,  125.3080,  33.00,  7.50
1998/07/16, 11:56:36.42, -11.0400,  166.1600, 110.20,  7.00
1998/07/17, 08:49:13.28,  -2.9610,  141.9260,  10.00,  7.00
1998/08/04, 18:59:20.10,  -0.5930,  -80.3930,  33.00,  7.20
1998/08/20, 06:40:55.82,  28.9320,  139.3290, 440.50,  7.10
1998/11/09, 05:38:44.22,  -6.9200,  128.9460,  33.00,  7.00
1998/11/29, 14:10:31.96,  -2.0710,  124.8910,  33.00,  7.70
1999/01/19, 03:35:33.84,  -4.5960,  153.2350, 114.10,  7.00
1999/02/06, 21:47:59.47, -12.8530,  166.6970,  90.10,  7.30
1999/03/04, 08:52:01.90,   5.3970,  121.9370,  33.00,  7.10
1999/03/08, 12:25:48.99,  52.0560,  159.5200,  56.60,  7.00
1999/03/31, 05:54:42.13,   5.8270,  -82.6160,  10.00,  7.00
1999/04/05, 11:08:04.00,  -5.5910,  149.5680, 150.00,  7.40
1999/04/08, 13:10:34.08,  43.6070,  130.3500, 565.70,  7.10
1999/05/10, 20:33:02.09,  -5.1590,  150.8800, 138.00,  7.10
1999/05/16, 00:51:20.46,  -4.7510,  152.4860,  73.70,  7.10
1999/06/15, 20:42:05.93,  18.3860,  -97.4360,  70.00,  7.00
1999/08/17, 00:01:39.13,  40.7480,   29.8640,  17.00,  7.70
1999/09/20, 17:47:18.49,  23.7720,  120.9820,  33.00,  7.70
1999/09/30, 16:31:15.69,  16.0590,  -96.9310,  60.60,  7.50
1999/10/16, 09:46:44.17,  34.5952, -116.2698,   0.15,  7.10
1999/11/12, 16:57:19.55,  40.7580,   31.1610,  10.00,  7.20
1999/11/15, 05:42:43.22,  -1.3390,   88.9760,  10.00,  7.00
1999/11/17, 03:27:42.08,  -5.9780,  148.8200,  47.50,  7.00
1999/11/19, 13:56:46.45,  -6.3510,  148.7630,  33.00,  7.00
1999/11/26, 13:21:15.57, -16.4230,  168.2140,  33.00,  7.50
1999/12/11, 18:03:36.45,  15.7660,  119.7400,  33.00,  7.30
2000/01/08, 16:47:20.58, -16.9250, -174.2480, 183.40,  7.20
2000/02/25, 01:43:58.64, -19.5280,  173.8180,  33.00,  7.10
2000/03/28, 11:00:22.51,  22.3380,  143.7300, 126.50,  7.60
2000/04/23, 09:27:23.32, -28.3070,  -62.9900, 608.50,  7.00
2000/05/04, 04:21:16.21,  -1.1050,  123.5730,  26.00,  7.60
2000/05/12, 18:43:18.12, -23.5480,  -66.4520, 225.00,  7.20
2000/06/04, 16:28:26.17,  -4.7210,  102.0870,  33.00,  7.90
2000/06/18, 14:44:13.31, -13.8020,   97.4530,  10.00,  7.90
2000/07/16, 03:57:45.56,  -7.7470,  150.9170,  10.00,  7.30
2000/08/06, 07:27:12.90,  28.8560,  139.5560, 394.80,  7.40
2000/10/04, 16:58:44.31, -15.4210,  166.9100,  23.00,  7.00
2000/10/29, 08:37:08.77,  -4.7660,  153.9450,  50.00,  7.00
2000/11/16, 04:54:56.74,  -3.9800,  152.1690,  33.00,  8.00
2000/11/16, 07:42:16.93,  -5.2330,  153.1020,  30.00,  7.80
2000/11/17, 21:01:56.49,  -5.4960,  151.7810,  33.00,  7.80
2000/12/06, 17:11:06.40,  39.5660,   54.7990,  30.00,  7.00
2001/01/01, 06:57:04.17,   6.8980,  126.5790,  33.00,  7.50
2001/01/09, 16:49:28.00, -14.9280,  167.1700, 103.00,  7.10
2001/01/13, 17:33:32.38,  13.0490,  -88.6600,  60.00,  7.70
2001/01/26, 03:16:40.50,  23.4190,   70.2320,  16.00,  7.70
2001/02/13, 19:28:30.26,  -4.6800,  102.5620,  36.00,  7.40
2001/02/24, 07:23:48.73,   1.2710,  126.2490,  35.00,  7.10
2001/06/03, 02:41:57.16, -29.6660, -178.6330, 178.10,  7.20
2001/06/23, 20:33:14.13, -16.2650,  -73.6410,  33.00,  8.40
